Date,Confirmed,Recovered,Deaths,Day_deaths,Day_confirmed,Day_recovered,Rt,Rt2,Rate_conf,Rate_ill,Region,Remaining_ill,MA7_dayconfirmed,MA14_dayconfirmed,MA7_remaining_ill,MA14_remaining_ill,Change_dayconf,Change_remill
2020-03-23,2,0,0,0,0,0,inf,inf,0.45662100456621,0.4750593824228028,Кабардино-Балкария,2,0.2857142857142857,,0.8571428571428571,,0,0
2020-03-24,2,0,0,0,0,0,inf,inf,0.40404040404040403,0.42283298097251587,Кабардино-Балкария,2,0.2857142857142857,,1.1428571428571428,,0,0
2020-03-25,4,0,0,0,2,0,1.0,5.0,0.60790273556231,0.6379585326953748,Кабардино-Балкария,4,0.5714285714285714,0.2857142857142857,1.7142857142857142,0.8571428571428571,2,2
2020-03-26,4,0,0,0,0,0,1.0,3.0,0.47619047619047616,0.49813200498132004,Кабардино-Балкария,4,0.5714285714285714,0.2857142857142857,2.2857142857142856,1.1428571428571428,-2,0
2020-03-27,4,0,0,0,0,0,1.0,2.333,0.3861003861003861,0.4036326942482341,Кабардино-Балкария,4,0.5714285714285714,0.2857142857142857,2.857142857142857,1.4285714285714286,0,0
2020-03-28,4,0,0,0,0,0,1.0,2.0,0.31645569620253167,0.3297609233305853,Кабардино-Балкария,4,0.2857142857142857,0.2857142857142857,3.142857142857143,1.7142857142857142,0,0
2020-03-29,4,0,0,0,0,0,0.0,1.6,0.2607561929595828,0.27359781121751026,Кабардино-Балкария,4,0.2857142857142857,0.2857142857142857,3.4285714285714284,2.0,0,0
2020-03-30,6,0,0,0,2,0,1.0,1.5,0.32679738562091504,0.34071550255536626,Кабардино-Балкария,6,0.5714285714285714,0.42857142857142855,4.0,2.4285714285714284,2,2
2020-03-31,6,0,0,0,0,0,1.0,1.429,0.25673940949935814,0.2728512960436562,Кабардино-Балкария,6,0.5714285714285714,0.42857142857142855,4.571428571428571,2.857142857142857,-2,0
2020-04-01,8,0,0,0,2,0,2.0,1.5,0.28808066258552395,0.3121342177136169,Кабардино-Балкария,8,0.5714285714285714,0.5714285714285714,5.142857142857143,3.4285714285714284,2,2
2020-04-02,8,0,0,0,0,0,inf,1.75,0.2254791431792559,0.24367956137678953,Кабардино-Балкария,8,0.5714285714285714,0.5714285714285714,5.714285714285714,4.0,-2,0
2020-04-03,8,0,0,0,0,0,1.0,1.667,0.1928175463967221,0.20865936358894105,Кабардино-Балкария,8,0.5714285714285714,0.5714285714285714,6.285714285714286,4.571428571428571,0,0
2020-04-04,8,0,0,0,0,0,1.0,1.6,0.16909744240118368,0.18369690011481057,Кабардино-Балкария,8,0.5714285714285714,0.42857142857142855,6.857142857142857,5.0,0,0
2020-04-05,8,0,0,0,0,0,0.0,1.333,0.14845054741139357,0.16035277610743637,Кабардино-Балкария,8,0.5714285714285714,0.42857142857142855,7.428571428571429,5.428571428571429,0,0
2020-04-06,8,0,0,0,0,0,0.0,1.143,0.12612328551158758,0.13582342954159593,Кабардино-Балкария,8,0.2857142857142857,0.42857142857142855,7.714285714285714,5.857142857142857,0,0
2020-04-07,13,0,0,0,5,0,2.5,1.233,0.17340269441109776,0.18718502519798416,Кабардино-Балкария,13,1.0,0.7857142857142857,8.714285714285714,6.642857142857143,5,5
2020-04-08,23,1,0,0,10,1,7.5,1.625,0.26522140221402213,0.27400672561962885,Кабардино-Балкария,22,2.142857142857143,1.3571428571428572,10.714285714285714,7.928571428571429,5,9
2020-04-09,23,1,0,0,0,0,inf,2.094,0.22702595992498273,0.2351180934060062,Кабардино-Балкария,22,2.142857142857143,1.3571428571428572,12.714285714285714,9.214285714285714,-10,0
2020-04-10,27,2,0,0,4,1,inf,2.688,0.2265670890324746,0.22669568371418208,Кабардино-Балкария,25,2.7142857142857144,1.6428571428571428,15.142857142857142,10.714285714285714,4,3
2020-04-11,30,2,0,0,3,0,3.4,2.784,0.22084805653710246,0.22520711011019062,Кабардино-Балкария,28,3.142857142857143,1.8571428571428572,18.0,12.428571428571429,-1,3
2020-04-12,35,3,0,0,5,1,0.8,2.212,0.22209531061615584,0.22318314967219974,Кабардино-Балкария,32,3.857142857142857,2.2142857142857144,21.428571428571427,14.428571428571429,2,4
2020-04-13,50,3,0,0,15,0,1.8,2.119,0.2728066346573549,0.2812687013764213,Кабардино-Балкария,47,6.0,3.142857142857143,27.0,17.357142857142858,10,15
2020-04-14,50,3,0,0,0,0,1.211,1.919,0.2369443654629893,0.24430814013930763,Кабардино-Балкария,47,5.285714285714286,3.142857142857143,31.857142857142858,20.285714285714285,-15,0
2020-04-15,50,3,0,0,0,0,1.176,1.796,0.2041649652919559,0.21070563973818704,Кабардино-Балкария,47,3.857142857142857,3.0,35.42857142857143,23.071428571428573,0,0
2020-04-16,69,3,0,0,19,0,2.833,1.904,0.2469754456296084,0.2598220612550193,Кабардино-Балкария,66,6.571428571428571,4.357142857142857,41.714285714285715,27.214285714285715,19,19
2020-04-17,92,3,0,0,23,0,1.556,1.838,0.28742814296425895,0.3053697032080974,Кабардино-Балкария,89,9.285714285714286,6.0,50.857142857142854,33.0,4,23
2020-04-18,114,8,0,0,22,5,2.783,1.97,0.30984154594623975,0.3171468749065015,Кабардино-Балкария,106,12.0,7.571428571428571,62.0,40.0,-1,17
2020-04-19,136,8,0,0,22,0,4.3,2.222,0.31736401185447927,0.3265222825948318,Кабардино-Балкария,128,14.428571428571429,9.142857142857142,75.71428571428571,48.57142857142857,0,22
2020-04-20,152,8,0,0,16,0,2.441,2.256,0.32257379936758557,0.33279408366073493,Кабардино-Балкария,144,14.571428571428571,10.285714285714286,89.57142857142857,58.285714285714285,-6,16
2020-04-21,170,8,1,1,18,0,1.857,2.192,0.32219547789170444,0.3324111161580708,Кабардино-Балкария,161,17.142857142857142,11.214285714285714,105.85714285714286,68.85714285714286,2,17
2020-04-22,193,11,1,0,23,3,1.234,2.003,0.33276435800617254,0.3410846869935552,Кабардино-Балкария,181,20.428571428571427,12.142857142857142,125.0,80.21428571428571,5,20
2020-04-23,218,15,1,0,25,4,0.953,1.783,0.347283067560894,0.3523645053814084,Кабардино-Балкария,202,21.285714285714285,13.928571428571429,144.42857142857142,93.07142857142857,2,21
2020-04-24,243,15,1,0,25,0,1.096,1.668,0.35411384104223137,0.3635548295136053,Кабардино-Балкария,227,21.571428571428573,15.428571428571429,164.14285714285714,107.5,0,25
2020-04-25,272,21,1,0,29,6,1.308,1.619,0.36466992009438515,0.3695109153524395,Кабардино-Балкария,250,22.571428571428573,17.285714285714285,184.71428571428572,123.35714285714286,4,23
2020-04-26,300,21,1,0,28,0,1.354,1.587,0.3706037134492088,0.3785454594969975,Кабардино-Балкария,278,23.428571428571427,18.928571428571427,206.14285714285714,140.92857142857142,-1,28
2020-04-27,329,28,1,0,29,7,1.354,1.561,0.37752303579010177,0.37970838396111783,Кабардино-Балкария,300,25.285714285714285,19.928571428571427,228.42857142857142,159.0,1,22
2020-04-28,367,28,1,0,38,0,1.363,1.539,0.3922700356997798,0.40124409411429524,Кабардино-Балкария,338,28.142857142857142,22.642857142857142,253.71428571428572,179.78571428571428,9,38
2020-04-29,412,50,2,1,45,22,1.373,1.521,0.4144910914596726,0.40843648245424946,Кабардино-Балкария,360,31.285714285714285,25.857142857142858,279.2857142857143,202.14285714285714,7,22
2020-04-30,456,62,2,0,44,12,1.458,1.514,0.42817705496816844,0.4178837174594376,Кабардино-Балкария,392,34.0,27.642857142857142,306.42857142857144,225.42857142857142,-1,32
2020-05-01,499,78,2,0,43,16,1.532,1.516,0.43607064519229927,0.418807348619635,Кабардино-Балкария,419,36.57142857142857,29.071428571428573,333.85714285714283,249.0,-1,27
2020-05-02,544,91,2,0,45,13,1.427,1.507,0.43851870959420897,0.41829362171787904,Кабардино-Балкария,451,38.857142857142854,30.714285714285715,362.57142857142856,273.64285714285717,2,32
2020-05-03,634,101,2,0,90,10,1.586,1.515,0.4707210049967703,0.4547478761304467,Кабардино-Балкария,531,47.714285714285715,35.57142857142857,398.7142857142857,302.42857142857144,45,80
2020-05-04,739,122,2,0,105,21,1.814,1.545,0.5087149268937412,0.48880516941271845,Кабардино-Балкария,615,58.57142857142857,41.92857142857143,443.7142857142857,336.07142857142856,15,84
2020-05-05,820,136,3,1,81,14,1.888,1.578,0.5277724142369827,0.5080042370984827,Кабардино-Балкария,681,64.71428571428571,46.42857142857143,492.7142857142857,373.2142857142857,-24,66
2020-05-06,925,147,3,0,105,11,2.153,1.632,0.5574673504932832,0.5417118093174431,Кабардино-Балкария,775,73.28571428571429,52.285714285714285,552.0,415.64285714285717,24,94
2020-05-07,1008,156,3,0,83,9,1.685,1.637,0.5689771957552495,0.5595391875148288,Кабардино-Балкария,849,78.85714285714286,56.42857142857143,617.2857142857143,461.85714285714283,-22,74
2020-05-08,1089,169,3,0,81,13,1.237,1.59,0.5796900867139716,0.5748207211273256,Кабардино-Балкария,917,84.28571428571429,60.42857142857143,688.4285714285714,511.14285714285717,-2,68
2020-05-09,1168,192,3,0,79,23,1.084,1.531,0.5878918440073285,0.5899365196776873,Кабардино-Балкария,973,89.14285714285714,64.0,763.0,562.7857142857143,-2,56
2020-05-10,1245,199,3,0,77,7,0.84,1.446,0.593739269772233,0.6012670997941971,Кабардино-Балкария,1043,87.28571428571429,67.5,836.1428571428571,617.4285714285714,-2,70
2020-05-11,1325,223,3,0,80,24,0.848,1.382,0.5986157293624403,0.6121403188254035,Кабардино-Балкария,1099,83.71428571428571,71.14285714285714,905.2857142857143,674.5,3,56
2020-05-12,1401,261,4,1,76,38,0.891,1.338,0.603247460633905,0.6087399190847467,Кабардино-Балкария,1136,83.0,73.85714285714286,970.2857142857143,731.5,-4,37
2020-05-13,1475,294,6,2,74,33,0.882,1.3,0.60882235182915,0.6118007247886034,Кабардино-Балкария,1175,78.57142857142857,75.92857142857143,1027.4285714285713,789.7142857142857,-2,39
2020-05-14,1548,310,7,1,73,16,0.947,1.275,0.6136890721322523,0.6267501654701899,Кабардино-Балкария,1231,77.14285714285714,78.0,1082.0,849.6428571428571,-1,56
2020-05-15,1619,319,7,0,71,9,0.927,1.252,0.6159570542110689,0.6394690379279818,Кабардино-Балкария,1293,75.71428571428571,80.0,1135.7142857142858,912.0714285714286,-2,62
2020-05-16,1690,356,7,0,71,37,0.926,1.232,0.6212253209970483,0.643113308132209,Кабардино-Балкария,1327,74.57142857142857,81.85714285714286,1186.2857142857142,974.6428571428571,0,34
2020-05-17,1759,407,7,0,69,51,0.925,1.215,0.6243079019847242,0.6351889982431947,Кабардино-Балкария,1345,73.42857142857143,80.35714285714286,1229.4285714285713,1032.7857142857142,-2,18
2020-05-18,1824,420,7,0,65,13,0.911,1.199,0.6274984690963884,0.6415702627361112,Кабардино-Балкария,1397,71.28571428571429,77.5,1272.0,1088.642857142857,-4,52
2020-05-19,1886,461,7,0,62,41,0.908,1.185,0.628790328764657,0.6417044539176555,Кабардино-Балкария,1418,69.28571428571429,76.14285714285714,1312.2857142857142,1141.2857142857142,-3,21
2020-05-20,1952,515,7,0,66,54,0.907,1.172,0.632318880484605,0.6489940592082273,Кабардино-Балкария,1430,68.14285714285714,73.35714285714286,1348.7142857142858,1188.0714285714287,4,12
2020-05-21,2020,524,8,1,68,9,0.919,1.161,0.6361122832652084,0.6709533128319821,Кабардино-Балкария,1488,67.42857142857143,72.28571428571429,1385.4285714285713,1233.7142857142858,2,58
2020-05-22,2091,536,8,0,71,12,0.967,1.153,0.6405308042934863,0.692560459140276,Кабардино-Балкария,1547,67.42857142857143,71.57142857142857,1421.7142857142858,1278.7142857142858,3,59
2020-05-23,2171,560,8,0,80,24,1.067,1.15,0.6463579471361967,0.7138467567399068,Кабардино-Балкария,1603,68.71428571428571,71.64285714285714,1461.142857142857,1323.7142857142858,9,56
2020-05-24,2251,567,8,0,80,7,1.141,1.15,0.6534467793579326,0.7362469853848823,Кабардино-Балкария,1676,70.28571428571429,71.85714285714286,1508.4285714285713,1368.9285714285713,0,73
2020-05-25,2334,588,8,0,83,21,1.203,1.152,0.6603909718272798,0.7523939808481532,Кабардино-Балкария,1738,72.85714285714286,72.07142857142857,1557.142857142857,1414.5714285714287,3,62
2020-05-26,2422,602,8,0,88,14,1.24,1.155,0.6684292740008059,0.796812749003984,Кабардино-Балкария,1812,76.57142857142857,72.92857142857143,1613.4285714285713,1462.857142857143,5,74
2020-05-27,2509,643,12,4,87,41,1.186,1.156,0.6768641415776411,0.8258204753590136,Кабардино-Балкария,1854,79.57142857142857,73.85714285714286,1674.0,1511.357142857143,-1,42
2020-05-28,2592,824,14,2,83,181,1.14,1.155,0.6838129961403611,0.7833294628342772,Кабардино-Балкария,1754,81.71428571428571,74.57142857142857,1712.0,1548.7142857142858,-4,-100
2020-05-29,2673,983,14,0,81,159,1.08,1.152,0.6895875631734959,0.7482410086074502,Кабардино-Балкария,1676,83.14285714285714,75.28571428571429,1730.4285714285713,1576.0714285714287,-2,-78
2020-05-30,2750,1054,16,2,77,71,0.991,1.147,0.693437559099792,0.7481596608342871,Кабардино-Балкария,1680,82.71428571428571,75.71428571428571,1741.4285714285713,1601.2857142857142,-4,4
2020-05-31,2827,1143,17,1,77,89,0.941,1.139,0.6965747838449844,0.7270998442863561,Кабардино-Балкария,1667,82.28571428571429,76.28571428571429,1740.142857142857,1624.2857142857142,0,-13
2020-06-01,2903,1195,20,3,76,52,0.912,1.131,0.6997237742179628,0.7209177180050054,Кабардино-Балкария,1688,81.28571428571429,77.07142857142857,1733.0,1645.0714285714287,-1,21
2020-06-02,2978,1272,21,1,75,77,0.9,1.124,0.7027877878232222,0.7271738614442493,Кабардино-Балкария,1685,79.42857142857143,78.0,1714.857142857143,1664.142857142857,-1,-3
2020-06-03,3052,1362,23,2,74,90,0.921,1.117,0.7060287732171733,0.7213171502131066,Кабардино-Балкария,1667,77.57142857142857,78.57142857142857,1688.142857142857,1681.0714285714287,-1,-18
2020-06-04,3126,1457,25,2,74,95,0.94,1.112,0.7086699855817623,0.7113772766020052,Кабардино-Балкария,1644,76.28571428571429,79.0,1672.4285714285713,1692.2142857142858,0,-23
2020-06-05,3199,1502,27,2,73,45,0.952,1.108,0.7111512246739908,0.7209898716033606,Кабардино-Балкария,1670,75.14285714285714,79.14285714285714,1671.5714285714287,1701.0,-1,26
2020-06-06,3272,1549,29,2,73,47,0.964,1.104,0.7133373593000922,0.7315093101184924,Кабардино-Балкария,1694,74.57142857142857,78.64285714285714,1673.5714285714287,1707.5,0,24
2020-06-07,3348,1625,31,2,76,76,0.98,1.101,0.7158848169554368,0.7197457919117929,Кабардино-Балкария,1692,74.42857142857143,78.35714285714286,1677.142857142857,1708.642857142857,3,-2
2020-06-08,3424,1649,33,2,76,24,0.997,1.098,0.7183347389532957,0.7258363576514902,Кабардино-Балкария,1742,74.42857142857143,77.85714285714286,1684.857142857143,1708.9285714285713,0,50
2020-06-09,3499,1753,33,0,75,104,1.014,1.096,0.7210671546595281,0.7236580852843516,Кабардино-Балкария,1713,74.42857142857143,76.92857142857143,1688.857142857143,1701.857142857143,-1,-29
2020-06-10,3576,1821,34,1,77,68,1.034,1.095,0.7243896065486765,0.7338518480615395,Кабардино-Балкария,1721,74.85714285714286,76.21428571428571,1696.5714285714287,1692.357142857143,2,8
2020-06-11,3655,1838,34,0,79,17,1.037,1.093,0.7274558351710466,0.7595184746585788,Кабардино-Балкария,1783,75.57142857142857,75.92857142857143,1716.4285714285713,1694.4285714285713,2,62
2020-06-12,3734,1874,35,1,79,36,1.04,1.092,0.7301196856613801,0.7754803729104522,Кабардино-Балкария,1825,76.42857142857143,75.78571428571429,1738.5714285714287,1705.0714285714287,0,42
2020-06-13,3815,1886,35,0,81,12,1.053,1.091,0.733471888704533,0.793600911761132,Кабардино-Балкария,1894,77.57142857142857,76.07142857142857,1767.142857142857,1720.357142857143,2,69
2020-06-14,3895,1936,38,3,80,50,1.049,1.09,0.7363450064654683,0.7939131944157444,Кабардино-Балкария,1921,78.14285714285714,76.28571428571429,1799.857142857143,1738.5,-1,27
2020-06-15,3975,1962,39,1,80,26,1.042,1.089,0.7399341039816831,0.8038113852919618,Кабардино-Балкария,1974,78.71428571428571,76.57142857142857,1833.0,1758.9285714285713,0,53
2020-06-16,4055,2050,39,0,80,88,1.035,1.088,0.7434119583909302,0.8061738317450424,Кабардино-Балкария,1966,79.42857142857143,76.92857142857143,1869.142857142857,1779.0,0,-8
2020-06-17,4132,2102,40,1,77,52,1.003,1.086,0.7467906257172859,0.8240813977083083,Кабардино-Балкария,1990,79.42857142857143,77.14285714285714,1907.5714285714287,1802.0714285714287,-3,24
2020-06-18,4209,2167,41,1,77,65,0.984,1.084,0.7501456982913645,0.8356022516578415,Кабардино-Балкария,2001,79.14285714285714,77.35714285714286,1938.7142857142858,1827.5714285714287,0,11
2020-06-19,4285,2254,42,1,76,87,0.969,1.082,0.752992199457705,0.8398925748260253,Кабардино-Балкария,1989,78.71428571428571,77.57142857142857,1962.142857142857,1850.357142857143,-1,-12
2020-06-20,4361,2305,43,1,76,51,0.953,1.079,0.7558687724455414,0.8589423019483013,Кабардино-Балкария,2013,78.0,77.78571428571429,1979.142857142857,1873.142857142857,0,24
2020-06-21,4436,2334,45,2,75,29,0.959,1.077,0.7587056167476226,0.8684528282768579,Кабардино-Балкария,2057,77.28571428571429,77.71428571428571,1998.5714285714287,1899.2142857142858,-1,44
